Date,SSO,UPRO,SPXL,SH,SDS,SPXS,QLD,TQQQ,PSQ,QID,SQQQ,MVV,MYY,MZZ,UWM,TNA,RWM,TWM,TZA,URE,REK,UPW,SDP,SOXL,SOXS,EFO,EFZ,EFU,EET,EUM,EEV,UST,TYD,TBX,PST,TYO,UBT,TMF,TBF,TBT,TMV,UGL,GLL,UVXY,VIXY,TLT,BSV
2003-10-15,5.33341,4.59817,9.27974,126.67238,6372.56016,124019.99820,1.83633,0.89565,249.36655,20159.67792,4608856.44184,6.14735,290.81440,6422.45783,8.50254,32.84679,285.47086,8399.89047,2042171.07344,32.02562,315.37896,5.79984,2066.83895,23.23572,212705849.40746,21.16328,104.85854,896.57967,35.88786,213.02403,24869.16542,20.79038,10.51556,48.48123,72.18881,135.30937,10.29467,4.57654,59.59575,343.82108,10979.67537,,,19861646117447228.00000,5373500.12872,45.04018,50.24954
2003-10-16,5.36691,4.64141,9.36683,126.27464,6332.50279,122847.72926,1.86540,0.91691,247.38934,19839.82075,4499221.74567,6.23764,288.67438,6327.91527,8.65436,33.72511,282.91256,8249.03921,1987210.01601,32.10417,314.98388,5.81229,2062.30022,23.97693,205827164.10317,21.41492,104.23261,885.86208,35.86543,213.08193,24882.69137,20.56085,10.34134,48.74830,72.98408,137.53345,10.21242,4.52154,59.83364,346.56729,11110.63547,,,18882562691309108.00000,5206553.36509,44.86158,50.13352
2003-10-17,5.25662,4.49826,9.07776,127.57182,6462.58228,126630.22896,1.77581,0.85085,253.32564,20791.84796,4823125.89437,6.03799,293.28892,6530.21711,8.31813,31.75830,288.39770,8568.63383,2102748.58285,31.52779,317.80194,5.80326,2065.39299,22.08034,222016706.88064,21.19143,104.77360,895.04648,35.42630,214.37700,25185.22153,20.78141,10.50767,48.48609,72.19907,135.30262,10.36955,4.62573,59.37298,341.23302,10853.53595,,,19460835202167136.00000,5322193.95159,45.20794,50.19459
2003-10-20,5.31033,4.56712,9.21657,126.91999,6396.50575,124685.22584,1.81978,0.88244,250.18544,20276.22444,4643767.71031,6.13855,290.84208,6421.24146,8.40088,32.23083,286.95307,8482.49482,2071094.17715,31.38490,318.51333,5.79208,2069.26842,23.29457,209709735.28531,21.64306,103.65451,875.91339,35.81830,213.18196,24904.46041,20.80975,10.52908,48.45243,72.09879,135.00894,10.43846,4.67168,59.17547,338.96423,10744.71471,,,18365702954895004.00000,5132079.27138,45.35946,50.20069
2003-10-21,5.32355,4.58411,9.25068,126.76166,6380.51997,124215.02470,1.84144,0.89819,248.69250,20034.10652,4560648.78696,6.15298,290.49519,6405.91610,8.47598,32.66165,285.65990,8405.75828,2043043.95738,31.44269,318.21073,5.86036,2044.76237,24.73040,196690635.74842,21.49369,104.00938,881.89934,36.17416,212.11370,24654.92257,20.88278,10.58444,48.36670,71.84374,134.28084,10.51509,4.72297,58.95793,336.47402,10625.74596,,,17446842898487108.00000,4970111.14388,45.52723,50.21288
2003-10-22,5.16451,4.37861,8.83581,128.65487,6571.08124,129776.97125,1.77023,0.84609,253.49638,20807.95899,4824950.08566,5.99081,294.31808,6574.51088,8.10449,30.51296,291.90948,8773.27476,2177086.02960,30.99931,320.44495,5.78650,2070.42531,23.00129,210355702.50226,21.07206,105.02671,899.13975,35.10779,215.23087,25379.62442,21.18447,10.81374,48.01662,70.80382,131.35370,10.71947,4.86051,58.38462,329.93222,10315.30536,,,19097546273209048.00000,5292521.22342,45.97095,50.26787
2003-10-23,5.19837,4.42159,8.92239,128.23308,6527.95943,128496.52287,1.72911,0.81660,256.43665,21290.50044,4992844.81273,5.94126,295.53078,6628.67421,7.96138,29.70343,294.47656,8927.27798,2234465.16555,30.37330,323.67169,5.82683,2055.88734,21.84870,220803733.28699,20.53645,106.35886,921.93590,34.07165,218.39794,26126.56292,21.04794,10.70912,48.17074,71.25834,132.60705,10.56239,4.75350,58.81216,334.76579,10541.43950,,,18982024556740736.00000,5280676.38496,45.63546,50.25563
2003-10-24,5.14907,4.35861,8.79514,128.84103,6589.82518,130320.24487,1.73200,0.81864,256.21852,21254.12828,4980110.45544,5.97134,294.77782,6594.88356,7.92151,29.47904,295.20339,8971.04160,2250953.22442,29.87856,326.29867,5.80056,2065.05105,21.96192,219561969.70270,20.61432,106.15445,918.37937,33.70922,219.55025,26402.30026,21.34081,10.93255,47.83497,70.26496,129.82260,10.79725,4.91188,58.15804,327.32086,10189.23152,,,18899403269478468.00000,5274829.54800,46.14412,50.31667
2003-10-27,5.17083,4.38616,8.85057,128.56882,6561.94154,129490.08396,1.73286,0.81924,256.15108,21242.77178,4976176.99066,6.07375,292.24544,6481.55428,8.15244,30.76685,290.89025,8708.58131,2152227.85081,30.57975,322.46110,5.83235,2053.63052,22.70787,212007775.95792,20.79580,105.68457,910.23550,34.48143,217.02650,25795.32416,21.22386,10.84261,47.96546,70.64828,130.87357,10.75358,4.88191,58.27547,328.64409,10250.47444,,,19313284236674276.00000,5361306.29344,46.05213,50.26177
2003-10-28,5.32748,4.58540,9.25245,126.62098,6363.08662,123601.05406,1.84922,0.90175,247.54675,19815.52104,4474733.82760,6.29934,286.81301,6240.58306,8.54383,32.98113,283.89681,8289.55952,1996949.49080,30.16243,324.65174,5.75868,2079.45828,26.42323,177225762.29474,21.28324,104.44306,888.83812,35.42199,214.05694,25089.48231,21.42278,10.99497,47.73996,69.98411,129.01676,10.86670,4.95878,57.96859,325.18479,10088.09385,,,17205950194251366.00000,4980932.33993,46.29564,50.34720
2003-10-29,5.34240,4.60459,9.29101,126.44321,6345.19777,123077.10701,1.84488,0.89857,247.83272,19861.19484,4490262.32115,6.30513,286.67572,6234.60605,8.65685,33.63419,282.00821,8178.99822,1957051.01646,30.76219,321.41406,5.79892,2064.81238,27.12933,172410906.10071,21.23019,104.57026,890.99213,36.00884,212.27419,24671.64918,21.14466,10.78079,48.04910,70.89062,131.51235,10.67049,4.82431,58.49153,331.05404,10360.68712,,,16488859041864446.00000,4851474.80127,45.87896,50.29225
2003-10-30,5.33287,4.59219,9.26581,126.55594,6356.47791,123402.47716,1.85203,0.90378,247.34851,19783.43703,4463946.01268,6.32854,286.13898,6211.24537,8.70519,33.91442,281.21105,8132.47611,1940403.21958,30.91188,320.62319,5.88440,2034.27124,27.82803,167894504.30366,21.27543,104.45619,889.03548,35.74657,213.03836,24849.30882,20.98831,10.66113,48.22614,71.41300,132.95453,10.57421,4.75885,58.75518,334.03998,10500.30901,,,16224581777145816.00000,4808343.11616,45.67331,50.24954
2003-10-31,5.37090,4.64122,9.36458,126.10478,6311.12067,122078.79123,1.82989,0.88757,248.82339,20019.20850,4543797.40574,6.33938,285.88953,6200.39837,8.58973,33.23820,283.06633,8239.49922,1978755.61956,30.67778,321.82858,5.87746,2036.56976,27.42139,170273956.61512,20.97144,105.19988,901.68136,35.16993,214.74789,25248.13229,21.13630,10.77381,48.05553,70.90770,131.53179,10.77158,4.89192,58.20666,327.80444,10205.73462,,,15769890024259338.00000,4727137.62391,46.10086,50.25563
2003-11-03,5.45536,4.75063,9.58515,125.11312,6211.82839,119195.00307,1.89007,0.93134,244.72828,19360.10956,4319455.82772,6.46755,282.99489,6074.82502,8.88051,34.92453,278.26523,7959.71388,1878018.21562,31.51998,317.40212,5.94620,2012.64564,30.33701,152094192.86489,21.18134,104.67076,892.59817,36.84456,209.62625,24043.84788,20.97394,10.64959,48.23949,71.45058,133.03084,10.66888,4.82178,58.48391,330.92877,10351.09994,,,16322268393923716.00000,4846007.46352,45.88242,50.22568
2003-11-04,5.39560,4.67248,9.42731,125.79808,6279.82050,121149.34666,1.86453,0.91247,246.37684,19620.82532,4406763.29112,6.48998,282.49904,6053.53198,8.90463,35.06538,277.87682,7937.23053,1870110.34865,31.69821,316.49523,5.84140,2048.00974,30.41315,151644871.43740,21.41259,104.09649,882.79227,37.04501,209.04676,23910.97763,21.12239,10.76258,48.06805,70.94281,131.60127,10.78958,4.90345,58.15273,327.18288,10174.80696,,,16209691150782422.00000,4832419.36930,46.14323,50.26237
2003-11-05,5.38244,4.65531,9.39249,125.95115,6295.07874,121588.19735,1.89797,0.93700,244.16345,19268.17246,4288012.22293,6.54692,281.25481,6000.20300,8.99177,35.57860,276.50680,7858.70314,1842406.32558,31.59534,316.99929,5.87329,2036.71693,32.05342,143398845.74309,21.16555,104.69409,892.91685,37.13900,208.77232,23848.26225,20.97066,10.64654,48.23997,71.45041,133.00229,10.64160,4.80240,58.55115,331.66813,10383.49947,,,16553330861377456.00000,4909386.39754,45.82809,50.21342
2003-11-06,5.44673,4.73863,9.56043,125.19875,6219.83957,119405.60591,1.90840,0.94472,243.48859,19161.52902,4252465.45478,6.66817,278.64554,5888.86294,9.13263,36.41311,274.33100,7734.75916,1798867.47071,32.06159,314.65120,5.86637,2039.00893,32.61346,140829847.37756,20.79146,105.61652,908.63917,36.60504,210.26416,24189.13484,20.75455,10.48190,48.48786,72.18478,135.04126,10.44163,4.66687,59.10098,337.89909,10675.55961,,,16262426193592248.00000,4860678.09520,45.39880,50.15842
2003-11-07,5.39862,4.67578,9.43345,125.75125,6274.71178,120983.07284,1.87531,0.92015,245.59492,19492.93489,4362841.18019,6.57193,280.65126,5973.63535,8.99259,35.57400,276.42408,7852.53306,1840000.51293,32.34919,313.23051,5.82922,2051.81028,32.11772,142907962.12238,21.17468,104.64025,891.82940,36.67912,210.04209,24138.10552,20.68366,10.42812,48.56995,72.42929,135.71572,10.42854,4.65794,59.13766,338.32057,10694.97561,,,16427131736655562.00000,4902218.00744,45.37161,50.11559
2003-11-10,5.33644,4.59491,9.27013,126.47522,6346.93433,123069.15434,1.82884,0.88593,248.63426,19975.27867,4524830.21694,6.44558,283.34421,6088.26665,8.70208,33.84864,280.87888,8105.37126,1928915.70969,32.21138,313.88851,5.83310,2050.33649,30.90426,148243871.37874,20.82088,105.51162,906.67076,35.66482,212.93713,24803.55816,20.66744,10.41578,48.58828,72.48406,135.85791,10.41048,4.64568,59.18853,338.90457,10722.10579,,,17318086345041986.00000,5088267.51470,45.33360,50.12785
2003-11-11,5.33042,4.58707,9.25413,126.54620,6354.03200,123272.83778,1.81517,0.87599,249.55908,20123.75164,4575334.97560,6.42218,283.85346,6110.14379,8.58181,33.14547,282.80955,8216.52835,1968645.62870,31.81707,315.80049,5.79391,2064.00210,30.17018,151699415.29989,20.66117,105.91345,913.56467,34.74589,215.67108,25440.53300,20.73047,10.46336,48.51349,72.26098,135.21896,10.41237,4.64679,59.18281,338.84105,10718.52778,,,17080693637037492.00000,5050897.91581,45.33900,50.12785
2003-11-12,5.45604,4.74913,9.58092,125.05492,6204.24400,118911.05886,1.89267,0.93209,244.22714,19263.71117,4282082.84931,6.65775,278.64272,5885.80438,8.97800,35.43936,276.27116,7836.32804,1832054.86304,32.77510,311.03693,5.81709,2055.63684,33.41692,135307211.72893,21.52063,103.70774,875.50110,35.98078,211.82926,24534.21822,20.86313,10.56373,48.35758,71.79660,133.90375,10.56404,4.74816,58.75147,333.90379,10483.69307,,,15808908036019266.00000,4809243.08030,45.67049,50.15842
2003-11-13,5.45420,4.74665,9.57575,125.07570,6206.27963,118966.91861,1.88828,0.92884,244.50615,19307.60421,4296771.42431,6.69469,277.86476,5852.93137,9.02552,35.71921,275.52986,7794.01323,1817263.35779,32.91586,310.35990,5.87255,2035.92781,31.47688,143102564.92757,21.76376,103.11912,865.55124,36.53315,210.19406,24155.49504,21.22524,10.83868,47.93723,70.54849,130.40047,10.89023,4.96791,57.84410,323.59189,9997.49277,,,15303464940775436.00000,4715364.55827,46.37687,50.26850
2003-11-14,5.37261,4.64005,9.36052,126.01095,6299.07061,121632.31555,1.81105,0.87184,249.50237,20096.55094,4560187.53448,6.52058,281.47301,6004.93448,8.68295,33.68404,280.74860,8089.00537,1920482.18411,33.26179,308.71973,5.80732,2058.43294,28.27676,157587563.43944,21.46689,103.81957,877.29898,36.15836,211.26294,24401.23131,21.45484,11.01448,47.67723,69.78331,128.26770,11.03509,5.06687,57.45902,319.28550,9797.39800,,,15852982623316652.00000,4836704.24042,46.68661,50.32965
2003-11-17,5.30349,4.55043,9.17955,126.82160,6380.07804,123975.79859,1.77368,0.84485,252.07317,20510.52103,4701143.10474,6.43056,283.41178,6087.63895,8.47131,32.45102,284.16068,8285.33868,1990450.07954,32.77875,310.95327,5.72740,2086.66004,27.44690,162143181.96915,20.72628,105.60796,907.51016,34.74379,215.38683,25353.87202,21.50387,11.05215,47.62220,69.62217,127.81216,11.06785,5.08925,57.37358,318.33722,9753.22606,,,18073842953414412.00000,5297104.92691,46.75726,50.36017
2003-11-18,5.20706,4.42626,8.92889,127.97413,6496.01520,127352.33210,1.69170,0.78627,257.89415,21457.67585,5026843.45812,6.28026,286.71873,6229.69914,8.28490,31.37852,287.27650,8466.76307,2055879.70445,32.87175,310.50280,5.58833,2137.21427,26.06381,170241765.75644,20.88797,105.19311,900.36881,34.87716,214.96391,25254.37253,21.67940,11.18739,47.42713,69.05189,126.23073,11.20356,5.18268,57.02148,314.43189,9573.23826,,,18692544814252620.00000,5427495.22754,47.04523,50.36631
2003-11-19,5.29087,4.53304,9.14415,126.94388,6391.39849,124273.03907,1.72450,0.80914,255.38883,21040.64676,4880362.21860,6.35504,285.00653,6155.29061,8.45830,32.36234,284.25932,8288.63652,1991055.18306,32.73973,311.11704,5.68273,2100.99548,27.49906,160791391.93837,20.98651,104.94206,896.05960,34.42161,216.35831,25582.07479,21.38361,10.95837,47.74995,69.99203,128.79777,10.95450,5.00968,57.65494,321.42003,9891.88029,,,18108775260497896.00000,5324232.12743,46.52361,50.27460
2003-11-20,5.20154,4.41817,8.91224,128.01530,6499.25737,127416.01055,1.69109,0.78561,257.85901,21447.52553,5021984.79184,6.27505,286.79538,6232.54800,8.34308,31.69963,286.18530,8400.67482,2031476.51763,31.89965,315.09960,5.66531,2107.32556,25.80066,170651033.18553,20.71529,105.61740,907.58036,33.52899,219.15429,26243.31302,21.64932,11.16254,47.45262,69.12044,126.38076,11.16624,5.15476,57.09743,315.20564,9604.48177,,,18966366875453516.00000,5501881.80529,46.97456,50.37243
2003-11-21,5.21800,4.43906,8.95423,127.81241,6478.63112,126806.62523,1.72588,0.80985,255.20180,21005.36861,4866750.24203,6.36859,284.65263,6139.41185,8.52667,32.74466,283.02569,8214.90384,1964144.22060,31.41342,317.49163,5.63943,2116.83677,26.96129,162898535.44195,21.16090,104.47850,887.99534,34.10820,217.25167,25787.71298,21.62760,11.14566,47.47572,69.18781,126.55463,11.17854,5.16311,57.06561,314.85633,9588.01361,,,18105328256181040.00000,5345235.91893,47.00175,50.35410
2003-11-24,5.38692,4.65454,9.38872,125.74325,6268.84122,120644.46598,1.82153,0.87717,248.12537,19840.33888,4461921.76814,6.59165,279.66249,5924.15160,8.91634,34.98791,276.54800,7838.59911,1829236.71664,32.15814,313.71871,5.83794,2042.20756,29.64877,146588547.20507,21.47616,103.69735,874.70540,34.84605,214.89222,25227.64906,21.39813,10.96820,47.72686,69.91992,128.55239,10.99439,5.03535,57.53529,320.04113,9824.34315,,,15776908062214852.00000,4896546.30237,46.61592,50.28683
2003-11-25,5.40611,4.67933,9.43856,125.51923,6246.47064,119995.90648,1.82138,0.87705,248.13237,19841.30927,4462301.95860,6.67206,277.95231,5851.68328,9.02324,35.61558,274.88061,7743.80603,1796101.46469,32.88445,310.16726,5.89562,2021.92792,29.92945,145136148.36624,21.54195,103.53588,871.96888,35.08309,214.15232,25053.95391,21.50257,11.04842,47.60978,69.57688,127.59511,11.11426,5.11753,57.22143,316.55090,9663.11118,,,14677497846694562.00000,4677857.45086,46.87138,50.34181
2003-11-26,5.45421,4.74169,9.56417,124.96078,6190.85615,118390.62415,1.83779,0.88890,247.01065,19661.77657,4401790.44996,6.75165,276.28974,5781.66778,9.11911,36.18169,273.41046,7660.70885,1767237.08758,33.12762,309.01175,5.93628,2007.87863,30.10808,144205796.17537,21.90424,102.66259,857.24699,35.72256,212.19155,24595.20599,21.39500,10.96544,47.72823,69.92311,128.53643,11.02342,5.05461,57.45503,319.13704,9781.01746,,,13943833070053906.00000,4530368.04125,46.68116,50.28683
2003-11-28,5.45145,4.73801,9.55657,124.99227,6193.94584,118476.55455,1.84178,0.89179,246.73801,19618.23457,4387221.47091,6.78752,275.55128,5750.74994,9.20544,36.69390,272.10660,7587.38106,1741908.55265,33.31691,308.12019,5.92498,2011.59590,31.05847,139590065.04721,21.97065,102.50430,854.59150,36.35821,210.29467,24155.50424,21.11133,10.74728,48.04400,70.84835,131.07648,10.82262,4.91632,57.97806,324.94900,10047.69017,,,13963635992159920.00000,4542787.22484,46.25733,50.22568
2003-12-01,5.57418,4.89793,9.87897,123.58524,6054.46052,114471.73656,1.89576,0.93099,243.11862,19042.52133,4194152.61911,6.96294,271.98638,5601.93498,9.44187,38.10596,268.60288,7391.72161,1674573.33487,34.17963,304.12260,6.02211,1978.51891,31.62427,136985622.10434,22.83860,100.47705,820.77600,38.43733,204.27322,22772.21390,20.85189,10.54908,48.33864,71.71730,133.47647,10.70139,4.83355,58.30259,328.58822,10215.94598,,,14444853835086160.00000,4655310.24512,45.99958,50.15708
2003-12-02,5.53737,4.84933,9.78075,123.99293,6094.38445,115601.48176,1.87448,0.91530,244.47888,19255.50289,4264570.85817,6.96901,271.86286,5596.84475,9.41217,37.92454,269.01516,7414.17199,1682246.66863,34.14236,304.27909,6.05446,1967.78124,30.92679,139945905.09529,22.94499,100.24020,816.89615,38.09296,205.17914,22974.26759,20.97026,10.63885,48.20067,71.30805,132.32246,10.79228,4.89496,58.05459,325.79500,10085.14976,,,13699215156958212.00000,4503458.11027,46.19621,50.21221
2003-12-03,5.52027,4.82679,9.73511,124.18402,6113.14587,116132.73071,1.82706,0.88057,247.56676,19741.80120,4426177.54549,6.81000,274.95935,5724.33500,9.07298,35.87287,273.85242,7680.56183,1772954.98709,33.97311,305.02416,5.97511,1993.46352,29.22181,147598864.21253,23.03401,100.04296,813.67093,37.82388,205.89475,23134.58547,20.85884,10.55399,48.32799,71.68487,133.35990,10.70490,4.83535,58.28925,328.43071,10207.00657,,,14059403728662160.00000,4590476.43137,46.01049,50.16935
2003-12-04,5.57227,4.89490,9.87232,123.59887,6055.51051,114487.76356,1.86630,0.90892,244.90431,19317.05045,4283386.80036,6.77814,275.59762,5750.90423,9.11399,36.11457,273.22339,7645.02150,1760695.09847,33.68640,306.30228,6.06611,1962.99723,28.70356,150151064.76785,23.13727,99.81600,809.96843,37.30086,207.30931,23452.52049,20.94727,10.62103,48.22485,71.37898,132.49474,10.75259,4.86750,58.15909,326.96589,10138.18435,,,13543946146173614.00000,4486513.02142,46.11426,50.21831
2003-12-05,5.48637,4.78163,9.64369,124.55120,6148.80250,117130.94271,1.80433,0.86365,248.96587,19957.65531,4496513.70621,6.65912,278.01225,5851.67214,8.88740,34.76623,276.60958,7834.26672,1826117.74656,33.69085,306.27287,6.05250,1967.29404,25.56995,166476584.23630,22.80324,100.53376,821.60663,37.15640,207.70159,23541.33897,21.45581,11.00773,47.63874,69.64406,127.65270,11.09579,5.10037,57.23057,316.52783,9652.17676,,,14435169189829372.00000,4691377.69972,46.85147,50.37749
2003-12-08,5.56699,4.88695,9.85592,123.63581,6058.39539,114545.01914,1.82478,0.87832,247.55114,19730.71286,4419873.51133,6.76055,275.89015,5762.33207,9.01885,35.53603,274.55388,7717.55995,1785359.84595,34.21304,303.89038,6.16379,1931.01621,25.52566,166691054.26527,23.18270,99.69458,807.87944,37.29884,207.29442,23449.09330,21.29252,10.88200,47.81933,70.17214,129.09356,10.93998,4.99276,57.63207,320.97084,9854.89695,,,13638764563692858.00000,4527242.83669,46.52384,50.32239
2003-12-09,5.47164,4.76132,9.60238,124.69410,6162.09187,117483.35646,1.74074,0.81764,253.24719,20638.59579,4724992.28053,6.56370,279.90165,5929.90040,8.71362,33.73057,279.18930,7977.90686,1875748.94611,34.16187,304.10834,6.05944,1963.60345,22.29778,187695987.50394,22.98613,100.11441,814.67372,36.98406,208.15987,23644.96438,21.07947,10.71860,48.05782,70.87221,131.01427,10.78529,4.88670,58.03913,325.50707,10063.29944,,,14892905521630338.00000,4812897.18934,46.19621,50.29182
2003-12-10,5.46145,4.74794,9.57521,124.80998,6173.51848,117807.50678,1.75373,0.82679,252.29752,20483.67729,4671850.57749,6.47351,281.81966,6011.16175,8.55594,32.81352,281.70519,8121.42544,1926413.43189,33.88831,305.31701,6.01953,1976.42954,23.14058,180518275.84572,22.65327,100.83658,826.41610,36.68512,208.99207,23834.07887,21.18334,10.79775,47.93872,70.52102,130.02909,10.82035,4.91037,57.94446,324.44701,10013.61191,,,15094295249497432.00000,4864921.13347,46.27260,50.35303
2003-12-11,5.58770,4.91250,9.90690,123.36706,6030.74963,113718.24239,1.82868,0.87978,246.90189,19607.42118,4372128.21499,6.71088,276.64790,5790.52935,9.03324,35.55793,273.83720,7667.49370,1764953.68772,34.52958,302.41928,6.08681,1954.23543,24.96114,166236134.43711,23.15355,99.72041,808.10985,38.01895,205.18360,22965.47499,21.43829,10.99261,47.64955,69.67031,127.66499,10.97554,5.01584,57.52860,319.79193,9797.57703,,,13545793206738374.00000,4540926.55632,46.60573,50.45711
2003-12-12,5.61775,4.95203,9.98644,123.03516,5998.27461,112797.15284,1.82231,0.87518,247.32785,19674.95100,4394769.63131,6.72460,276.36015,5778.47659,9.16194,36.31633,271.87636,7557.43047,1726996.99487,34.61295,302.04530,6.11954,1943.62066,24.88119,166694830.93530,23.30290,99.39610,802.84282,38.36442,204.24242,22754.84294,21.43688,10.99145,47.65043,69.67297,127.66124,11.01605,5.04343,57.42212,318.60995,9742.74317,,,13063721415703210.00000,4441338.24438,46.69304,50.44487
2003-12-15,5.55382,4.86742,9.81564,123.73524,6066.49827,114718.92693,1.77458,0.84078,250.56373,20189.61682,4567260.34118,6.53481,280.25598,5941.37553,8.73235,33.76052,278.24110,7911.00832,1848237.73267,34.29069,303.44339,6.09689,1950.71824,22.53883,182314543.64617,22.98900,100.06315,813.60637,38.42015,204.08579,22719.94858,21.41522,10.97471,47.67394,69.74168,127.83890,11.00255,5.03398,57.45715,318.99990,9760.10839,,,13952785018344228.00000,4650816.34096,46.66579,50.43262
2003-12-16,5.62720,4.96380,10.00981,122.91759,5986.29721,112441.42640,1.78157,0.84574,250.06600,20109.27908,4540056.35310,6.56113,279.68670,5917.23114,8.88627,34.65166,275.77876,7770.72517,1799124.58160,34.74774,301.41226,6.25495,1900.04261,22.02081,186423842.50672,23.57580,98.78338,792.78424,38.09578,204.93841,22909.83640,21.92929,11.36980,47.10105,68.06560,123.21936,11.07404,5.08288,57.27016,316.92540,9664.38866,,,12277446396742930.00000,4286872.60663,46.81871,50.66932
2003-12-17,5.64198,4.98327,10.04890,122.75590,5970.52245,111994.45939,1.78755,0.85000,249.64178,20040.92343,4516963.91553,6.59775,278.90142,5883.99620,8.88224,34.62661,275.83114,7773.41782,1800106.51608,34.78790,301.22919,6.32458,1878.79135,21.52770,190515797.23776,23.46265,99.01775,796.53554,37.20729,207.31932,23442.20867,22.04142,11.45693,46.97996,67.71569,122.25851,11.22321,5.18541,56.88411,312.65458,9468.52777,,,11788140115937456.00000,4180664.80475,47.13535,50.67544
2003-12-18,5.77621,5.16102,10.40716,121.29547,5828.42985,107993.86892,1.85396,0.89736,245.00060,19295.60545,4265040.81446,6.78463,274.94694,5717.12890,9.15520,36.22129,271.58303,7533.71337,1716889.34714,34.97047,300.43029,6.44460,1843.04142,23.93701,169109642.44750,24.15865,97.54654,772.85452,38.40411,203.97617,22686.20261,22.19010,11.57277,46.82088,67.25712,121.00598,11.42542,5.32537,56.37141,307.02017,9212.07548,,,12365087794814166.00000,4324576.80137,47.56132,50.68778
2003-12-19,5.77053,5.15332,10.39144,121.35479,5834.10835,108149.29609,1.84337,0.88966,245.69567,19404.97434,4301356.55028,6.73662,275.91467,5757.36919,9.09554,35.86568,272.45779,7581.99700,1733439.68939,35.18211,299.51218,6.48543,1831.26505,23.41630,172713166.75655,23.88504,98.09624,781.55506,38.58830,203.47803,22575.45722,22.19382,11.57560,46.81625,67.24393,120.95992,11.41691,5.31923,56.39206,307.24700,9221.80203,,,12578218978286862.00000,4382029.43588,47.54493,50.70001
2003-12-22,5.81535,5.21327,10.51213,120.88348,5788.76036,106885.85808,1.85465,0.89782,244.94040,19285.52653,4261691.82483,6.84527,273.68537,5664.32007,9.29785,37.06077,269.41810,7412.55719,1675376.30217,35.48022,298.23499,6.57471,1805.95984,23.46225,172298045.97528,24.19829,97.45048,771.25400,39.67459,200.60549,21938.07788,22.07288,11.48090,46.94321,67.60864,121.93344,11.35331,5.27460,56.54891,308.95762,9298.32687,,,13088959274222866.00000,4508515.60816,47.41386,50.66932
2003-12-23,5.84765,5.25661,10.59933,120.54759,5756.56446,105991.72738,1.88265,0.91814,243.08775,18993.65904,4164999.21085,6.92333,272.12010,5599.51981,9.39890,37.66332,267.94439,7331.21380,1647841.86788,35.29067,299.02305,6.66692,1780.53617,24.82021,162249470.66038,24.29832,97.24649,768.01461,39.88771,200.05807,21818.38811,21.77097,11.24527,47.26360,68.53157,124.41965,11.09639,5.09538,57.18846,315.94776,9613.39720,,,12477127169176716.00000,4376107.87122,46.87873,50.58938
2003-12-24,5.82606,5.22741,10.54027,120.76971,5777.75839,106574.74025,1.89027,0.92371,242.59146,18915.99876,4139508.22168,6.87009,273.16125,5642.36597,9.37598,37.52399,268.26085,7348.29217,1653643.46750,35.63949,297.53610,6.65943,1782.44028,24.63192,163408055.48797,24.41325,97.01377,764.32909,40.14182,199.41185,21677.50073,22.04221,11.45535,46.96844,67.67573,122.07823,11.30516,5.23901,56.65007,310.00101,9341.48187,,,12584018298066418.00000,4408951.89974,47.32103,50.70618
2003-12-26,5.84525,5.25315,10.59198,120.57040,5758.66863,106044.21024,1.88484,0.91972,242.93528,18969.51304,4157127.65446,6.87612,273.03636,5637.20413,9.44168,37.91678,267.31086,7296.00803,1636038.28422,35.74499,297.08664,6.68227,1776.22871,24.62523,163379691.21070,24.32253,97.19126,767.11647,40.34097,198.90827,21568.08299,22.18051,11.56309,46.82035,67.24912,120.91338,11.38804,5.29645,56.44203,307.72614,9238.16931,,,13392309627714486.00000,4605657.49077,47.49580,50.74924
2003-12-29,5.99396,5.45354,10.99584,119.03625,5612.09890,101993.29812,1.94672,0.96501,238.94321,18345.96163,3952205.27526,7.02657,270.04431,5513.64981,9.72811,39.64058,263.24619,7073.88465,1561368.59610,36.09601,295.61901,6.76821,1753.28919,26.20725,152810934.34460,25.13839,95.55852,741.33265,41.55651,195.90276,20916.35183,21.90905,11.35074,47.10615,68.07022,123.11741,11.18314,5.15332,56.94945,313.26103,9486.92829,,,12885507580610646.00000,4497726.74584,47.06984,50.68160
2003-12-30,5.99662,5.45708,11.00277,119.00919,5609.53678,101921.29046,1.95938,0.97441,238.16147,18225.84611,3913445.04872,7.06186,269.36041,5485.72898,9.77766,39.94180,262.56513,7037.06293,1549219.97933,36.38350,294.43201,6.76302,1754.52941,26.06855,153551184.73826,25.23286,95.37604,738.49329,41.94980,194.96653,20716.52797,21.86123,11.31351,47.15672,68.21660,123.50402,11.09173,5.08996,57.18168,315.81847,9602.61709,,,13463918915342990.00000,4640390.78996,46.87873,50.70618
2003-12-31,6.02090,5.49013,11.06921,118.76767,5586.75585,101298.23920,1.94850,0.96629,238.81793,18326.24203,3945833.05301,6.95889,271.31874,5565.49904,9.49167,38.18772,266.39462,7242.11235,1616974.72654,35.87858,296.46550,6.76959,1752.72468,25.61176,156173092.90308,25.87680,94.15618,719.59430,43.00395,192.50780,20194.10337,21.93690,11.37219,47.07427,67.97829,122.84627,11.09114,5.08939,57.18271,315.83234,9602.75483,,,14090715383248052.00000,4792732.30881,46.87875,50.77144
